date,西湖,河口湖,山中湖,精進湖,本栖湖
2017-02-19,0.31,-2.62,2.31,-0.18,-0.49
2017-02-20,0.31,-2.62,2.32,-0.18,-0.5
2017-02-21,0.3,-2.63,2.33,-0.19,-0.5
2017-02-22,0.28,-2.64,2.32,-0.2,-0.51
2017-02-23,0.3,-2.63,2.34,-0.18,-0.49
2017-02-24,0.29,-2.63,2.35,-0.18,-0.49
2017-02-25,0.28,-2.64,2.35,-0.19,-0.5
2017-02-26,0.26,-2.65,2.35,-0.21,-0.51
2017-02-27,0.26,-2.66,2.34,-0.22,-0.52
2017-02-28,0.25,-2.67,2.34,-0.23,-0.53
2017-03-01,0.24,-2.68,2.33,-0.24,-0.54
2017-03-02,0.24,-2.67,2.33,-0.24,-0.53
2017-03-03,0.23,-2.68,2.33,-0.25,-0.54
2017-03-04,0.22,-2.69,2.33,-0.26,-0.55
2017-03-05,0.21,-2.7,2.32,-0.27,-0.56
2017-03-06,0.2,-2.71,2.32,-0.28,-0.57
2017-03-07,0.19,-2.72,2.31,-0.29,-0.58
2017-03-08,0.18,-2.73,2.31,-0.3,-0.6
2017-03-09,0.17,-2.74,2.3,-0.31,-0.61
2017-03-10,0.16,-2.75,2.3,-0.32,-0.62
2017-03-11,0.15,-2.76,2.29,-0.33,-0.63
2017-03-12,0.14,-2.77,2.29,-0.34,-0.64
2017-03-13,0.14,-2.78,2.28,-0.35,-0.65
2017-03-14,0.14,-2.79,2.28,-0.36,-0.66
2017-03-15,0.14,-2.79,2.28,-0.37,-0.66
2017-03-16,0.14,-2.8,2.28,-0.38,-0.67
2017-03-17,0.14,-2.81,2.27,-0.39,-0.69
2017-03-18,0.14,-2.82,2.27,-0.4,-0.69
2017-03-19,0.14,-2.83,2.27,-0.41,-0.7
2017-03-20,0.14,-2.84,2.26,-0.42,-0.72
2017-03-21,0.14,-2.84,2.27,-0.42,-0.7
2017-03-22,0.14,-2.84,2.28,-0.42,-0.71
2017-03-23,0.14,-2.85,2.27,-0.43,-0.72
2017-03-24,0.14,-2.86,2.26,-0.45,-0.73
2017-03-25,0.14,-2.87,2.26,-0.46,-0.74
2017-03-26,0.14,-2.88,2.28,-0.47,-0.75
2017-03-27,0.14,-2.87,2.31,-0.46,-0.74
2017-03-28,0.14,-2.88,2.31,-0.47,-0.75
2017-03-29,0.14,-2.89,2.3,-0.48,-0.77
2017-03-30,0.14,-2.9,2.29,-0.5,-0.78
2017-04-01,0.14以下,-2.91,2.3,-0.5,-0.79
2017-04-02,-,-2.92,2.29,-0.51,-0.8
2017-04-03,-,-2.92,2.29,-0.53,-0.81
2017-04-04,-,-2.93,2.28,-0.54,-0.82
2017-04-05,-,-2.94,2.28,-0.55,-0.83
2017-04-06,-,-2.95,2.28,-0.55,-0.83
2017-04-07,-,-2.95,2.28,-0.53,-0.81
2017-04-08,-,-2.94,2.28,-0.53,-0.81
2017-04-09,-,-2.95,2.28,-0.53,-0.8
2017-04-10,-,-2.96,2.28,-0.54,-0.81
2017-04-11,-,-2.96,2.31,-0.53,-0.79
2017-04-12,-,-2.94,2.34,-0.52,-0.78
2017-04-13,-,-2.96,2.34,-0.53,-0.79
2017-04-14,-,-2.97,2.33,-0.53,-0.8
2017-04-15,-,-2.98,2.32,-0.54,-0.81
2017-04-16,-,-2.98,2.32,-0.54,-0.81
2017-04-17,-,-3,2.32,-0.54,-0.81
2017-04-18,-,-2.95,2.44,-0.44,-0.73
2017-04-19,-,-2.96,2.44,-0.43,-0.71
2017-04-20,-,-2.97,2.43,-0.41,-0.71
2017-04-21,-,-2.97,2.42,-0.4,-0.71
2017-04-22,-,-2.98,2.41,-0.39,-0.71
2017-04-23,-,-2.98,2.41,-0.39,-0.7
2017-04-24,-,-2.99,2.4,-0.39,-0.71
2017-04-25,-,-2.99,2.37,-0.4,-0.71
2017-04-26,-,-3,2.35,-0.4,-0.72
2017-04-27,-,-3.01,2.33,-0.41,-0.72
2017-04-28,-,-3.02,2.32,-0.41,-0.73
2017-04-29,-,-3.02,2.3,-0.42,-0.73
2017-04-30,-,-3.03,2.29,-0.43,-0.74
2017-05-01,0.14以下,-3.04,2.27,-0.43,-0.74
2017-05-02,-,-3.04,2.26,-0.44,-0.75
2017-05-03,-,-3.05,2.25,-0.45,-0.76
2017-05-04,-,-3.05,2.24,-0.46,-0.77
2017-05-05,-,-3.06,2.22,-0.47,-0.77
2017-05-06,-,-3.06,2.21,-0.48,-0.78
2017-05-07,-,-3.07,2.18,-0.49,-0.79
2017-05-08,-,-3.08,2.14,-0.5,-0.8
2017-05-09,-,-3.09,2.13,-0.51,-0.8
2017-05-10,-,-3.09,2.12,-0.51,-0.81
2017-05-11,-,-3.1,2.11,-0.52,-0.81
2017-05-12,-,-3.11,2.12,-0.53,-0.82
2017-05-13,-,-3.1,2.15,-0.52,-0.81
2017-05-14,-,-3.1,2.17,-0.53,-0.81
2017-05-15,-,-3.11,2.16,-0.54,-0.82
2017-05-16,-,-3.12,2.15,-0.55,-0.82
2017-05-17,-,-3.14,2.14,-0.56,-0.83
2017-05-18,-,-3.14,2.13,-0.57,-0.84
2017-05-19,-,-3.15,2.12,-0.58,-0.85
2017-05-20,-,-3.15,2.11,-0.58,-0.85
2017-05-21,-,-3.16,2.1,-0.59,-0.86
2017-05-22,-,-3.17,2.09,-0.6,-0.87
2017-05-23,-,-3.19,2.09,-0.61,-0.88
2017-05-24,-,-3.2,2.08,-0.62,-0.89
2017-05-25,-,-3.21,2.07,-0.63,-0.9
2017-05-26,-,-3.21,2.08,-0.63,-0.9
2017-05-27,-,-3.2,2.1,-0.62,-0.88
2017-05-28,-,-3.21,2.09,-0.63,-0.89
2017-05-29,-,-3.22,2.08,-0.64,-0.9
2017-05-30,-,-3.09,2.07,-0.66,-0.91
2017-05-31,-,-2.96,2.06,-0.67,-0.92
2017-06-01,0.14以下,-3.24,2.06,-0.68,-0.93
2017-06-02,-,-3.09,2.05,-0.69,-0.94
2017-06-03,-,-3.27,2.04,-0.7,-0.95
2017-06-04,-,-3.28,2.03,-0.71,-0.97
2017-06-05,-,-3.3,2.02,-0.73,-0.98
2017-06-06,-,-3.31,2.01,-0.74,-0.99
2017-06-07,-,-3.32,2,-0.75,-1
2017-06-08,-,-3.33,1.99,-0.76,-1.01
2017-06-09,-,-3.33,1.98,-0.77,-1.02
2017-06-10,-,-3.34,1.97,-0.78,-1.03
2017-06-11,-,-3.35,1.95,-0.79,-1.04
2017-06-12,-,-3.36,1.94,-0.8,-1.06
2017-06-13,-,-3.37,1.93,-0.81,-1.07
2017-06-14,-,-3.38,1.92,-0.82,-1.08
2017-06-15,-,-3.39,1.91,-0.83,-1.09
2017-06-16,-,-3.4,1.9,-0.84,-1.1
2017-06-17,-,-3.4,1.89,-0.86,-1.12
2017-06-18,-,-3.42,1.88,-0.87,-1.13
2017-06-19,-,-3.42,1.88,-0.88,-1.14
2017-06-20,-,-3.43,1.87,-0.89,-1.15
2017-06-21,-,-3.41,1.96,-0.85,-1.11
2017-06-22,-,-3.38,2.06,-0.81,-1.07
2017-06-23,-,-3.38,2.06,-0.83,-1.09
2017-06-24,-,-3.39,2.04,-0.85,-1.1
2017-06-25,-,-3.39,2.03,-0.86,-1.1
2017-06-26,-,-3.4,2.02,-0.87,-1.11
2017-06-27,-,-3.4,2.01,-0.88,-1.12
2017-06-28,-,-3.4,2.01,-0.89,-1.13
2017-06-29,-,-3.41,2,-0.9,-1.14
2017-06-30,-,-3.41,1.99,-0.91,-1.15
2017-07-01,0.14以下,-3.41,1.98,-0.92,-1.16
2017-07-02,-,-3.41,1.97,-0.92,-1.16
2017-07-03,-,-3.42,1.96,-0.93,-1.17
2017-07-04,-,-3.42,1.96,-0.93,-1.16
2017-07-05,-,-3.4,2,-0.88,-1.13
2017-07-06,-,-3.41,1.99,-0.89,-1.14
2017-07-07,-,-3.41,1.98,-0.91,-1.15
2017-07-08,-,-3.41,1.97,-0.92,-1.16
2017-07-09,-,-3.42,1.96,-0.94,-1.18
2017-07-10,-,-3.42,1.95,-0.95,-1.19
2017-07-11,-,-3.43,1.93,-0.96,-1.2
2017-07-12,-,-3.44,1.93,-0.97,-1.20以下
2017-07-13,-,-3.45,1.92,-0.98,-
2017-07-14,-,-3.45,1.91,-0.99,-
2017-07-15,-,-3.46,1.9,-1,-
2017-07-16,-,-3.47,1.89,-1.01,-
2017-07-17,-,-3.47,1.88,-1.02,-
2017-07-18,-,-3.48,1.87,-1.03,-
2017-07-19,-,-3.49,1.86,-1.04,-
2017-07-20,-,-3.51,1.85,-1.05,-
2017-07-21,-,-3.51,1.84,-1.07,-
2017-07-22,-,-3.53,1.83,-1.08,-
2017-07-23,-,-3.54,1.82,-1.09,-
2017-07-24,-,-3.54,1.81,-1.1,-
2017-07-25,-,-3.55,1.8,-1.11,-
2017-07-26,-,-3.57,1.79,-1.12,-
2017-07-27,-,-3.57,1.78,-1.12,-
2017-07-28,-,-3.58,1.78,-1.13,-
2017-07-29,-,-3.58,1.77,-1.13,-
2017-07-30,-,-3.57,1.78,-1.13,-
2017-07-31,-,-3.57,1.77,-1.14,-
2017-08-01,0.14以下,-3.56,1.78,-1.15,-1.20以下
2017-08-02,-,-3.51,1.82,-1.15,-
2017-08-03,-,-3.53,1.82,-1.16,-
2017-08-04,-,-3.53,1.81,-1.17,-
2017-08-05,-,-3.55,1.8,-1.17,-
2017-08-06,-,-3.55,1.79,-1.17,-
2017-08-07,-,-3.55,1.89,-1.17,-
2017-08-08,-,-3.53,2.11,-1.16,-
2017-08-09,-,-3.54,2.11,-1.16,-
2017-08-10,-,-3.55,2.09,-1.17,-
2017-08-11,-,-3.55,2.07,-1.17以下,-
2017-08-12,-,-3.54,2.08,-,-
2017-08-13,-,-3.54,2.07,-,-
2017-08-14,-,-3.53,2.06,-,-
2017-08-15,-,-3.54,2.04,-,-
2017-08-16,-,-3.53,2.04,-,-
2017-08-17,-,-3.54,2.03,-,-
2017-08-18,-,-3.54,2.02,-,-
2017-08-19,-,-3.55,2.01,-,-
2017-08-20,-,-3.56,2,-,-
2017-08-21,-,-3.56,1.99,-,-
2017-08-22,-,-3.57,1.98,-,-
2017-08-23,-,-3.58,1.97,-,-
2017-08-24,-,-3.58,1.95,-,-
2017-08-25,-,-3.59,1.94,-,-
2017-08-26,-,-3.6,1.93,-,-
2017-08-27,-,-3.61,1.92,-,-
2017-08-28,-,-3.62,1.9,-,-
2017-08-29,-,-3.62,1.89,-,-
2017-08-30,-,-3.63,1.88,-,-
2017-08-31,-,-3.64,1.87,-,-
2017-09-01,0.14以下,-3.65,1.85,-1.17以下,-1.20以下
2017-09-02,-,-3.62,1.87,-,-
2017-09-03,-,-3.63,1.86,-,-
2017-09-04,-,-3.64,1.85,-,-
2017-09-05,-,-3.64,1.83,-,-
2017-09-06,-,-3.64,1.83,-,-
2017-09-07,-,-3.64,1.82,-,-
2017-09-08,-,-3.64,1.81,-,-
2017-09-09,-,-3.65,1.81,-,-
2017-09-10,-,-3.66,1.8,-,-
2017-09-11,-,-3.67,1.79,-,-
2017-09-12,-,-3.67,1.79,-,-
2017-09-13,-,-3.67,1.78,-,-
2017-09-14,-,-3.67,1.77,-,-
2017-09-15,-,-3.68,1.77,-,-
2017-09-16,-,-3.69,1.76,-,-
2017-09-17,-,-3.65,1.83,-,-
2017-09-18,-,-3.6,1.98,-,-
2017-09-19,-,-3.61,1.97,-,-
2017-09-20,-,-3.62,1.95,-,-
2017-09-21,-,-3.62,1.93,-,-
2017-09-22,-,-3.63,1.91,-,-
2017-09-23,-,-3.61,1.93,-,-
2017-09-24,-,-3.62,1.92,-,-
2017-09-25,-,-3.62,1.91,-,-
2017-09-26,-,-3.63,1.89,-,-
2017-09-27,-,-3.63,1.89,-,-
2017-09-28,-,-3.62,1.94,-,-
2017-09-29,-,-3.62,1.96,-,-
2017-09-30,-,-3.62,1.95,-,-
2017-10-01,0.14以下,-3.63,1.94,-1.17以下,-1.20以下
2017-10-02,-,-3.64,1.92,-,-
2017-10-03,-,-3.63,1.92,-,-
2017-10-04,-,-3.64,1.91,-,-
2017-10-05,-,-3.65,1.9,-,-
2017-10-06,-,-3.65,1.9,-,-
2017-10-07,-,-3.6,2.02,-,-
2017-10-08,-,-3.59,2.02,-,-
2017-10-09,-,-3.59,2.01,-,-
2017-10-10,-,-3.59,2,-,-
2017-10-11,-,-3.59,1.99,-,-
2017-10-12,-,-3.61,1.98,-,-
2017-10-13,-,-3.61,1.97,-,-
2017-10-14,-,-3.59,1.97,-,-
2017-10-15,-,-3.58,1.97,-,-
2017-10-16,-,-3.57,2,-,-
2017-10-17,-,-3.54,2.05,-,-
2017-10-18,-,-3.54,2.05,-,-
2017-10-19,-,-3.52,2.08,-,-
2017-10-20,-,-3.49,2.11,-,-
2017-10-21,-,-3.48,2.12,-,-
2017-10-22,-,-3.33,2.25,-1.13,-
2017-10-23,-,-2.54,2.56,-0.62,-
2017-10-24,0.22,-2.21,2.59,-0.28,-
2017-10-25,0.35,-2.06,2.59,-0.15,-1.16
2017-10-26,0.44,-1.95,2.59,-0.1,-1.11
2017-10-27,0.5,-1.88,2.58,-0.08,-1.07
2017-10-28,0.54,-1.82,2.57,-0.08,-1.03
2017-10-29,0.65,-1.69,2.68,0.05,-0.91
2017-10-30,0.92,-1.47,2.79,0.39,-0.72
2017-10-31,1.02,-1.37,2.78,0.53,-0.63
2017-11-01,1.11,-1.29,2.77,0.59,-0.57
2017-11-02,1.17,-1.22,2.76,0.62,-0.51
2017-11-03,1.17,-1.16,2.76,0.63,-0.46
2017-11-04,1.14,-1.11,2.75,0.63,-0.41
2017-11-05,1.11,-1.07,2.75,0.61,-0.38
2017-11-06,1.07,-1.03,2.75,0.59,-0.34
2017-11-07,1.03,-1,2.75,0.57,-0.31
2017-11-08,0.99,-0.97,2.74,0.54,-0.28
2017-11-09,0.94,-0.94,2.74,0.51,-0.26
2017-11-10,0.9,-0.92,2.74,0.48,-0.24
2017-11-11,0.86,-0.9,2.75,0.46,-0.22
2017-11-12,0.82,-0.88,2.75,0.43,-0.21
2017-11-13,0.77,-0.87,2.75,0.4,-0.2
2017-11-14,0.74,-0.86,2.75,0.37,-0.19
2017-11-15,0.72,-0.85,2.74,0.34,-0.18
2017-11-16,0.68,-0.83,2.73,0.32,-0.17
2017-11-17,0.64,-0.81,2.73,0.29,-0.17
2017-11-18,0.66,-0.81,2.72,0.27,-0.17
2017-11-19,0.67,-0.81,2.71,0.24,-0.17
2017-11-20,0.68,-0.82,2.7,0.23,-0.17
2017-11-21,0.68,-0.82,2.7,0.21,-0.18
2017-11-22,0.69,-0.81,2.7,0.2,-0.17
2017-11-23,0.72,-0.79,2.73,0.23,-0.14
2017-11-24,0.72,-0.78,2.72,0.22,-0.14
2017-11-25,0.72,-0.79,2.71,0.21,-0.15
2017-11-26,0.72,-0.79,2.7,0.2,-0.15
2017-11-27,0.71,-0.8,2.69,0.2,-0.15
2017-11-28,0.71,-0.81,2.69,0.19,-0.16
2017-11-29,0.71,-0.81,2.68,0.19,-0.16
2017-11-30,0.71,-0.83,2.67,0.18,-0.16
2017-12-01,0.7,-0.84,2.67,0.18,-0.17
2017-12-02,0.7,-0.85,2.66,0.17,-0.18
2017-12-03,0.69,-0.86,2.65,0.16,-0.18
2017-12-04,0.68,-0.86,2.64,0.16,-0.19
2017-12-05,0.68,-0.87,2.63,0.15,-0.19
2017-12-06,0.67,-0.89,2.62,0.14,-0.2
2017-12-07,0.66,-0.89,2.62,0.14,-0.21
2017-12-08,0.66,-0.9,2.61,0.13,-0.21
2017-12-09,0.65,-0.9,2.6,0.12,-0.22
2017-12-10,0.64,-0.91,2.59,0.11,-0.23
2017-12-11,0.63,-0.91,2.59,0.1,-0.24
2017-12-12,0.62,-0.93,2.58,0.09,-0.25
2017-12-13,0.61,-0.96,2.57,0.08,-0.25
2017-12-14,0.59,-0.97,2.56,0.07,-0.26
2017-12-15,0.58,-0.98,2.55,0.06,-0.27
2017-12-16,0.58,-0.99,2.55,0.05,-0.28
2017-12-17,0.56,-1.01,2.54,0.04,-0.29
2017-12-18,0.55,-1.03,2.53,0.03,-0.3
2017-12-19,0.54,-1.03,2.52,0.02,-0.3
2017-12-20,0.53,-1.04,2.52,0.01,-0.31
2017-12-21,0.52,-1.05,2.51,0,-0.32
2017-12-22,0.51,-1.06,2.5,-0.01,-0.33
2017-12-23,0.5,-1.07,2.49,-0.02,-0.34
2017-12-24,0.49,-1.09,2.49,-0.03,-0.35
2017-12-25,0.5,-1.08,2.51,-0.01,-0.33
2017-12-26,0.48,-1.1,2.51,-0.03,-0.34
2017-12-27,0.47,-1.11,2.5,-0.04,-0.35
2017-12-28,0.46,-1.12,2.5,-0.05,-0.36
2017-12-29,0.45,-1.13,2.49,-0.07,-0.37
2017-12-30,0.43,-1.14,2.48,-0.08,-0.38
2017-12-31,0.42,-1.16,2.47,-0.09,-0.39
2018-01-01,0.41,-1.17,2.46,-0.1,-0.4
2018-01-02,0.4,-1.19,2.46,-0.11,-0.41
2018-01-03,0.39,-1.21,2.44,-0.12,-0.42
2018-01-04,0.37,-1.22,2.44,-0.14,-0.43
2018-01-05,0.36,-1.23,2.43,-0.15,-0.45
2018-01-06,0.35,-1.24,2.42,-0.16,-0.46
2018-01-07,0.34,-1.25,2.41,-0.17,-0.47
2018-01-08,0.34,-1.26,2.42,-0.17,-0.47
2018-01-09,0.36,-1.25,2.47,-0.14,-0.45
2018-01-10,0.34,-1.21,2.46,-0.16,-0.46
2018-01-11,0.32,-1.28,2.45,-0.17,-0.47
2018-01-12,0.31,-1.31,2.44,-0.19,-0.48
2018-01-13,0.3,-1.31,2.43,-0.2,-0.49
2018-01-14,0.29,-1.33,2.42,-0.22,-0.5
2018-01-15,0.28,-1.34,2.41,-0.23,-0.52
2018-01-16,0.27,-1.36,2.4,-0.24,-0.53
2018-01-17,0.27,-1.37,2.41,-0.23,-0.52
2018-01-18,0.27,-1.37,2.43,-0.22,-0.51
2018-01-19,0.26,-1.39,2.43,-0.24,-0.51
2018-01-20,0.25,-1.4,2.42,-0.25,-0.52
2018-01-21,0.24,-1.41,2.41,-0.26,-0.53
2018-01-22,0.23,-1.43,2.41,-0.27,-0.55
2018-01-23,0.23,-1.43,2.42,-0.27,-0.54
2018-01-24,0.22,-1.45,2.41,-0.28,-0.56
2018-01-25,0.2,-1.45,2.39,-0.3,-0.57
2018-01-26,0.19,-1.47,2.38,-0.31,-0.59
2018-01-27,0.18,-1.49,2.37,-0.32,-0.6
2018-01-28,0.17,-1.51,2.36,-0.33,-0.61
2018-01-29,0.16,-1.52,2.35,-0.34,-0.62
2018-01-30,0.14以下,-1.53,2.34,-0.36,-0.63
2018-01-31,-,-1.55,2.33,-0.37,-0.64
2018-02-01,0.14以下,-1.56,2.32,-0.38,-0.66
2018-02-02,-,-1.57,2.33,-0.38,-0.65
2018-02-03,-,-1.58,2.32,-0.4,-0.67
2018-02-04,-,-1.6,2.31,-0.41,-0.68
2018-02-05,-,-1.6,2.3,-0.42,-0.69
2018-02-06,-,-1.63,2.29,-0.43,-0.7
2018-02-07,-,-1.64,2.28,-0.44,-0.71
2018-02-08,-,-1.66,2.28,-0.46,-0.73
2018-02-09,-,-1.67,2.28,-0.47,-0.74
2018-02-10,-,-1.68,2.28,-0.48,-0.75
2018-02-11,-,-1.69,2.29,-0.48,-0.75
2018-02-12,-,-1.71,2.27,-0.49,-0.76
2018-02-13,-,-1.73,2.27,-0.51,-0.78
2018-02-14,-,-1.74,2.27,-0.52,-0.79
2018-02-15,-,-1.75,2.27,-0.53,-0.8
2018-02-16,-,-1.77,2.26,-0.55,-0.81
2018-02-17,-,-1.78,2.26,-0.56,-0.83
2018-02-18,-,-1.81,2.25,-0.57,-0.84
2018-02-19,-,-1.82,2.25,-0.58,-0.85
2018-02-20,-,-1.83,2.25,-0.6,-0.87
2018-02-21,-,-1.85,2.25,-0.61,-0.88
2018-02-22,-,-1.86,2.24,-0.92,-0.89
2018-02-23,-,-1.88,2.24,-1.17,-0.9
2018-02-24,-,-1.89,2.24,-1.17,-0.92
2018-02-25,-,-1.91,2.23,-1.17,-0.93
2018-02-26,-,-1.92,2.23,-1.17,-0.94
2018-02-27,-,-1.93,2.23,-1.17,-0.95
2018-02-28,-,-1.94,2.22,-0.96,-0.96
2018-03-01,0.14以下,-1.92,2.29,-0.66,-0.94
2018-03-02,-,-1.93,2.29,-0.67,-0.94
2018-03-03,-,-1.94,2.28,-0.69,-0.95
2018-03-04,-,-1.95,2.26,-0.7,-0.97
2018-03-05,-,-1.94,2.29,-0.69,-0.95
2018-03-06,-,-1.94,2.34,-0.65,-0.93
2018-03-07,-,-1.96,2.33,-0.66,-0.93
2018-03-08,-,-1.95,2.36,-0.64,-0.91
2018-03-09,-,-1.84,2.58,-0.39,-0.73
2018-03-10,-,-1.82,2.59,-0.24,-0.66
2018-03-11,-,-1.83,2.57,-0.19,-0.63
2018-03-12,-,-1.83,2.56,-0.18,-0.62
2018-03-13,-,-1.84,2.54,-0.19,-0.61
2018-03-14,-,-1.84,2.52,-0.2,-0.61
2018-03-15,0.15,-1.84,2.51,-0.21,-0.61
2018-03-16,0.17,-1.84,2.5,-0.22,-0.6
2018-03-17,0.17,-1.85,2.49,-0.23,-0.6
2018-03-18,0.18,-1.86,2.48,-0.24,-0.61
2018-03-19,0.19,-1.86,2.46,-0.26,-0.61
2018-03-20,0.19,-1.86,2.45,-1.01,-0.61
2018-03-21,0.2,-1.85,2.45,-1.17,-0.6
2018-03-22,0.24,-1.8,2.51,-0.76,-0.56
2018-03-23,0.25,-1.8,2.52,欠測,-0.57
2018-03-24,0.25,-1.8,2.51,-,-0.56
2018-03-25,0.26,-1.8,2.5,-,-0.57
2018-03-26,0.26,-1.8,2.48,-,-0.57
2018-03-27,0.27,-1.81,2.47,-,-0.57
2018-03-28,0.28,-1.8,2.46,-,-0.57
2018-03-29,0.28,-1.8,2.44,-,-0.57
2018-03-30,0.28,-1.79,2.43,-,-0.57
2018-03-31,0.29,-1.81,2.42,-,-0.58
2018-04-01,0.29,-1.81,2.41,---,-0.58
2018-04-02,0.29,-1.82,2.4,---,-0.58
2018-04-03,0.29,-1.81,2.38,---,-0.59
2018-04-04,0.29,-1.81,2.38,---,-0.59
2018-04-05,0.28,-1.81,2.37,---,-0.59
2018-04-06,0.28,-1.81,2.36,---,-0.58
2018-04-07,0.29,-1.81,2.41,---,-0.55
2018-04-08,0.28,-1.82,2.4,---,-0.55
2018-04-09,0.27,-1.83,2.39,---,-0.56
2018-04-10,0.27,-1.84,2.38,---,-0.56
2018-04-11,0.26,-1.84,2.37,-0.25,-0.57
2018-04-12,0.26,-1.84,2.36,-0.25,-0.57
2018-04-13,0.25,-1.85,2.35,-0.26,-0.57
2018-04-14,0.24,-1.85,2.34,-0.27,-0.58
2018-04-15,0.26,-1.84,2.41,-0.25,-0.56
2018-04-16,0.25,-1.84,2.42,-0.26,-0.56
2018-04-17,0.24,-1.85,2.41,-0.27,-0.56
2018-04-18,0.25,-1.83,2.45,-0.26,-0.55
2018-04-19,0.24,-1.83,2.45,-0.27,-0.55
2018-04-20,0.23,-1.84,2.44,-0.27,-0.55
2018-04-21,0.23,-1.84,2.43,-0.28,-0.56
2018-04-22,0.22,-1.84,2.42,-0.29,-0.56
2018-04-23,0.22,-1.85,2.4,-0.29,-0.57
2018-04-24,0.21,-1.86,2.38,-0.3,-0.57
2018-04-25,0.25,-1.82,2.46,-0.2,-0.49
2018-04-26,0.28,-1.82,2.49,-0.16,-0.45
2018-04-27,0.28,-1.83,2.47,-0.14,-0.44
2018-04-28,0.29,-1.83,2.45,-0.14,-0.43
2018-04-29,0.3,-1.84,2.44,-0.13,-0.43
2018-04-30,0.31,-1.85,2.42,-0.13,-0.43
2018-05-01,0.31,-1.86,2.41,-0.13,-0.43
2018-05-02,0.32,-1.86,2.4,-0.13,-0.43
2018-05-03,0.36,-1.83,2.47,-0.1,-0.39
2018-05-04,0.36,-1.84,2.46,-0.11,-0.39
2018-05-05,0.36,-1.85,2.45,-0.11,-0.39
2018-05-06,0.36,-1.86,2.43,-0.11,-0.4
2018-05-07,0.36,-1.87,2.43,-0.11,-0.39
2018-05-08,0.38,-1.86,2.44,-0.1,-0.37
2018-05-09,0.4,-1.84,2.49,-0.07,-0.34
2018-05-10,0.41,-1.83,2.5,-0.05,-0.34
2018-05-11,0.41,-1.83,2.48,-0.05,-0.34
2018-05-12,0.42,-1.84,2.47,-0.05,-0.34
2018-05-13,0.44,-1.83,2.48,-0.03,-0.33
2018-05-14,0.51,-1.77,2.52,0.02,-0.29
2018-05-15,0.53,-1.78,2.51,0.03,-0.29
2018-05-16,0.55,-1.78,2.5,0.05,-0.28
2018-05-17,0.56,-1.77,2.49,0.07,-0.28
2018-05-18,0.58,-1.78,2.48,0.08,-0.27
2018-05-19,0.6,-1.79,2.47,0.09,-0.26
2018-05-20,0.6,-1.81,2.46,0.09,-0.26
2018-05-21,0.6,-1.82,2.45,0.1,-0.26
2018-05-22,0.6,-1.83,2.44,0.1,-0.26
2018-05-23,0.61,-1.85,2.43,0.1,-0.26
2018-05-24,0.61,-1.85,2.43,0.11,-0.25
2018-05-25,0.62,-1.86,2.43,0.1,-0.25
2018-05-26,0.61,-1.87,2.42,0.1,-0.25
2018-05-27,0.61,-1.88,2.41,0.1,-0.25
2018-05-28,0.61,-1.89,2.41,0.09,-0.25
2018-05-29,0.6,-1.9,2.4,0.08,-0.25
2018-05-30,0.6,-1.91,2.39,0.08,-0.26
2018-05-31,0.6,-1.91,2.39,0.07,-0.26
2018-06-01,0.59,-1.93,2.38,0.07,-0.26
2018-06-02,0.58,-1.94,2.38,0.06,-0.26
2018-06-03,0.58,-1.95,2.37,0.05,-0.27
2018-06-04,0.57,-1.96,2.37,0.04,-0.28
2018-06-05,0.56,-1.98,2.36,0.04,-0.28
2018-06-06,0.56,-1.99,2.36,0.04,-0.28
2018-06-07,0.57,-1.97,2.37,0.04,-0.27
2018-06-08,0.56,-1.99,2.37,0.03,-0.27
2018-06-09,0.55,-1.99,2.37,0.02,-0.27
2018-06-10,0.54,-2,2.36,0.02,-0.28
2018-06-11,0.56,-1.98,2.39,0.02,-0.27
2018-06-12,0.55,-1.98,2.39,0.01,-0.27
2018-06-13,0.54,-1.99,2.38,0.01,-0.28
2018-06-14,0.53,-2.01,2.37,0,-0.29
2018-06-15,0.52,-2.02,2.36,-0.01,-0.3
2018-06-16,0.51,-2.04,2.35,-0.02,-0.31
2018-06-17,0.5,-2.07,2.35,-0.03,-0.32
2018-06-18,0.5,-2.08,2.35,-0.04,-0.32
2018-06-19,0.49,-2.09,2.35,-0.04,-0.32
2018-06-20,0.49,-2.08,2.37,-0.04,-0.31
2018-06-21,0.5,-2.08,2.39,-0.03,-0.3
2018-06-22,0.49,-2.09,2.39,-0.04,-0.31
2018-06-23,0.48,-2.09,2.39,-0.04,-0.31
2018-06-24,0.49,-2.1,2.4,-0.04,-0.31
2018-06-25,0.48,-2.1,2.39,-0.05,-0.32
2018-06-26,0.47,-2.11,2.38,-0.06,-0.33
2018-06-27,0.47,-2.12,2.37,-0.06,-0.34
2018-06-28,0.46,-2.13,2.36,-0.07,-0.34
2018-06-29,0.45,-2.15,2.36,-0.07,-0.34
2018-06-30,0.45,-2.16,2.36,-0.08,-0.34
2018-07-01,0.43,-2.18,2.35,-0.09,-0.35
2018-07-02,0.42,-2.2,2.35,-0.1,-0.36
2018-07-03,0.41,-2.21,2.34,-0.11,-0.37
2018-07-04,0.41,-2.22,2.38,-0.11,-0.35
2018-07-05,0.42,-2.22,2.44,-0.06,-0.3
2018-07-06,0.45,-2.21,2.48,-0.04,-0.27
2018-07-07,0.51,-2.19,2.53,0.03,-0.22
